target_object_id,target_name,target_file,target_specificity,best_candidate_repository,best_candidate_commit_sha,best_candidate_expression,equivalence_class,exact_match_type,explicit_map,notes
OPENAI-0137,Budget.timeDerivativeTower_reducedNorm_delta,Euler/AllOrderDriftPressureBounds.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0138,Budget.reducedRadius,Euler/AllOrderDriftRadiusBounds.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0139,Budget.growth_pos,Euler/AllOrderDriftRadiusBounds.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0140,Budget.reducedRadius_pos,Euler/AllOrderDriftRadiusBounds.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0141,Budget.correctionSize_nonneg,Euler/AllOrderDriftRadiusBounds.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0142,Budget.fieldTower_weightedNorm_residual,Euler/AllOrderDriftRadiusBounds.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0143,Budget.fieldTower_weightedNorm_delta,Euler/AllOrderDriftRadiusBounds.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0144,Budget.fieldTower_reducedNorm,Euler/AllOrderDriftRadiusBounds.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0145,Budget.fieldTower_reducedDerivativeNorm,Euler/AllOrderDriftRadiusBounds.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0146,Budget.residual_le_delta,Euler/AllOrderDriftRadiusBounds.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0147,Budget.residualEnvelope,Euler/AllOrderDriftResidualBounds.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0148,Budget.residualEnvelope_nonneg,Euler/AllOrderDriftResidualBounds.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0149,Budget.residualEnvelope_le_target,Euler/AllOrderDriftResidualBounds.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0150,Budget.fieldTower_reducedNorms_residual,Euler/AllOrderDriftResidualBounds.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0151,Budget.residualSourceCost,Euler/AllOrderDriftResidualBounds.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0152,sourceBound_residual,Euler/AllOrderDriftResidualBounds.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0153,Budget.pressure_time_reducedNorms_residual,Euler/AllOrderDriftResidualBounds.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0154,solution_value_base,Euler/AllOrderLiftedCorrection.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0155,commonPath,Euler/AllOrderLiftedCorrection.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0156,solution_value_common,Euler/AllOrderLiftedCorrection.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0157,commonPath_initial,Euler/AllOrderLiftedCorrection.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0158,commonPath_divergence,Euler/AllOrderLiftedCorrection.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0159,commonJet,Euler/AllOrderLiftedCorrection.lean,DISTINCTIVE_COMBINATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0160,commonPath_energy,Euler/AllOrderLiftedCorrection.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0161,commonPath_hasDerivAt,Euler/AllOrderLiftedCorrection.lean,DISTINCTIVE_COMBINATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0162,exists_smooth_lifted_correction,Euler/AllOrderLiftedCorrection.lean,DISTINCTIVE_COMBINATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0163,rawSourcePath,Euler/AllOrderPressureCoherence.lean,CLASSICAL,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0164,signedPressurePath,Euler/AllOrderPressureCoherence.lean,CLASSICAL,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0165,rawSourcePath_truncate,Euler/AllOrderPressureCoherence.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0166,rawSourcePath_value_succ,Euler/AllOrderPressureCoherence.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0167,signedPressurePath_value_succ,Euler/AllOrderPressureCoherence.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0168,signedPressurePath_value_base,Euler/AllOrderPressureCoherence.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0169,commonPressure,Euler/AllOrderPressureCoherence.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0170,signedPressurePath_value_common,Euler/AllOrderPressureCoherence.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0171,commonPressure_gradient,Euler/AllOrderPressureCoherence.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0172,pressureJet,Euler/AllOrderSmoothPressure.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0173,commonPath_pressure_equation,Euler/AllOrderSmoothPressure.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0174,exists_smooth_signed_pressure,Euler/AllOrderSmoothPressure.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0175,exists_smooth_pressure_graph,Euler/AllOrderSmoothPressure.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0176,rawPrimitive,Euler/AngleMeanZeroPrimitive.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0177,rawPrimitive_hasDerivAt,Euler/AngleMeanZeroPrimitive.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0178,rawPrimitive_continuous,Euler/AngleMeanZeroPrimitive.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0179,primitive_continuous,Euler/AngleMeanZeroPrimitive.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0180,rawPrimitive_periodic,Euler/AngleMeanZeroPrimitive.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0181,primitive_periodic,Euler/AngleMeanZeroPrimitive.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0182,primitive_mean_zero,Euler/AngleMeanZeroPrimitive.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0183,primitive_unique,Euler/AngleMeanZeroPrimitive.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0184,rawPrimitive_bound,Euler/AnglePrimitiveBounds.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0185,primitive_bound,Euler/AnglePrimitiveBounds.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0186,primitive_eq_translation_kernel,Euler/AnglePrimitiveKernel.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0187,rawPrimitive_map,Euler/AnglePrimitiveMap.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0188,primitive_map,Euler/AnglePrimitiveMap.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0189,primitive_neg,Euler/AnglePrimitiveParity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0190,primitive_reflection,Euler/AnglePrimitiveParity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0191,rawPrimitive_fixed_interval,Euler/AnglePrimitiveSpatialRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0192,rawPrimitive_joint_contDiff,Euler/AnglePrimitiveSpatialRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0193,primitive_joint_contDiff,Euler/AnglePrimitiveSpatialRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0194,rawPrimitive_joint_continuous,Euler/AnglePrimitiveSpatialRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0195,primitive_joint_continuous,Euler/AnglePrimitiveSpatialRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0196,primitive_translate,Euler/AnglePrimitiveTranslation.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0197,asymmetricGroup,Euler/AsymmetricTransport.lean,CLASSICAL,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0198,asymmetricTransport,Euler/AsymmetricTransport.lean,CLASSICAL,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0199,asymmetricTransport_apply,Euler/AsymmetricTransport.lean,CLASSICAL,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0200,asymmetricTransport_eq,Euler/AsymmetricTransport.lean,CLASSICAL,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0201,asymmetricTransport_eq_background,Euler/AsymmetricTransport.lean,CLASSICAL,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0202,asymmetricTransport_bound,Euler/AsymmetricTransport.lean,CLASSICAL,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0203,asymmetricTransport_norm,Euler/AsymmetricTransport.lean,CLASSICAL,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0204,potential,Euler/BaseEulerDatum.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0205,potential_support,Euler/BaseEulerDatum.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0206,velocity,Euler/BaseEulerDatum.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0207,velocity_support,Euler/BaseEulerDatum.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0208,velocity_compact,Euler/BaseEulerDatum.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0209,velocity_odd,Euler/BaseEulerDatum.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0210,velocity_fderiv_plateau,Euler/BaseEulerDatum.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0211,field,Euler/BaseEulerDatum.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0212,velocity_memLp,Euler/BaseEulerDatum.lean,CLASSICAL,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0213,linear,Euler/BaseEulerDatum.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0214,linear_trace,Euler/BaseEulerDatum.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0215,linear_q,Euler/BaseEulerDatum.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0216,L2Data,Euler/BaseEulerFlowL2.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0217,velocityRadius_nonneg,Euler/BaseEulerFlowL2.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0218,velocityField,Euler/BaseEulerFlowL2.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0219,velocityField_apply,Euler/BaseEulerFlowL2.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0220,velocityField_jet,Euler/BaseEulerFlowL2.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0221,displacement_jet_integral,Euler/BaseEulerFlowL2.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0222,displacement_memLp_and_bound,Euler/BaseEulerFlowL2.lean,CLASSICAL,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0223,displacementField,Euler/BaseEulerFlowL2.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0224,displacementField_bound,Euler/BaseEulerFlowL2.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0225,accelerationSourceRadius,Euler/BaseEulerFlowL2.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0226,field_derivative_bound,Euler/BaseEulerFlowL2.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0227,accelerationProduct,Euler/BaseEulerFlowL2.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0228,accelerationSource,Euler/BaseEulerFlowL2.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0229,accelerationAmplitude_nonneg,Euler/BaseEulerFlowL2.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0230,accelerationSource_bound,Euler/BaseEulerFlowL2.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0231,accelerationRadius,Euler/BaseEulerFlowL2.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0232,accelerationField,Euler/BaseEulerFlowL2.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0233,accelerationField_apply,Euler/BaseEulerFlowL2.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0234,coordinate_norm_le,Euler/BaseEulerGevrey.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0235,linear_coordinate_bound_on_ball,Euler/BaseEulerGevrey.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0236,linearPotential_bound,Euler/BaseEulerGevrey.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0237,cutoffAmplitude,Euler/BaseEulerGevrey.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0238,potentialAmplitude,Euler/BaseEulerGevrey.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0239,potential_bound,Euler/BaseEulerGevrey.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0240,vectorPotential,Euler/BaseEulerGevrey.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0241,vectorPotential_smooth,Euler/BaseEulerGevrey.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0242,coordinateEmbedding_norm,Euler/BaseEulerGevrey.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0243,velocity_eq_curlOperator,Euler/BaseEulerGevrey.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0244,velocityAmplitude,Euler/BaseEulerGevrey.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0245,velocity_sup_bound,Euler/BaseEulerGevrey.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0246,volumeFactor,Euler/BaseEulerGevrey.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0247,field_jet_bound,Euler/BaseEulerGevrey.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0248,coefficientCost,Euler/BaseEulerGuards.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0249,guardTime,Euler/BaseEulerGuards.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0250,guardTime_le,Euler/BaseEulerGuards.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0251,guardTime_small,Euler/BaseEulerGuards.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0252,inner_bounds_of_norm,Euler/BaseEulerGuards.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0253,strain_norm,Euler/BaseEulerGuards.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0254,curvature_norm,Euler/BaseEulerGuards.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0255,initialStrain_norm,Euler/BaseEulerGuards.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0256,lowBoundsOn,Euler/BaseEulerGuards.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0257,lowBounds,Euler/BaseEulerGuards.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0258,solutionTime,Euler/BaseEulerInput.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0259,solutionLabelConstant,Euler/BaseEulerInput.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0260,solutionLabelData,Euler/BaseEulerInput.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0261,solutionEvolution,Euler/BaseEulerInput.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0262,solutionLabelData_constant,Euler/BaseEulerInput.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0263,solutionOddData,Euler/BaseEulerInput.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0264,solution_initial_gradient,Euler/BaseEulerInput.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0265,solution_initial_support,Euler/BaseEulerInput.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0266,solution_origin_fixed,Euler/BaseEulerInput.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0267,solutionLabelConstant_one,Euler/BaseEulerInput.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0268,labelCost,Euler/BaseEulerLabelData.lean,CLASSICAL,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0269,labelCost_one,Euler/BaseEulerLabelData.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-0270,displacement_labelBound,Euler/BaseEulerLabelData.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
